豚,３級
否,５級
汲,準１級
捍,１級
唾,２級
癢,１級
徼,１級
砕,準２級
逾,１級
戒,４級
晟,１級
楡,１級
螫,１級
観,７級
鋏,１級
憂,３級
褐,準２級
讀,１級 / 準１級
鶫,１級
改,７級
藹,１級
質,６級
膳,２級
謁,準２級
瀏,１級
龠,１級
街,７級
迷,６級
自,９級
雕,１級
尊,５級
仟,１級
咯,対象外
舸,１級
騙,１級
象,"７級
※補足欄参照"
吩,１級
汳,対象外
称,４級
鰥,１級
霜,準２級
蜻,１級
臭,準２級
篝,１級
捏,１級
无,対象外
碵,対象外
砠,１級
攻,４級
燐,準１級
髮,１級 / 準１級
梺,１級
淮,対象外
俤,１級
統,６級
椎,２級
寔,１級
許,６級
降,５級
嶷,１級
廟,準１級
珊,準１級
乙,３級
併,準２級
九,１０級
夅,対象外
奈,"２級
※補足欄参照"
鵁,１級
乞,２級
喪,準２級
深,８級
釀,１級 / 準１級
椏,１級
梼,準１級
陏,対象外
鷽,１級
俥,１級
壞,１級 / 準１級
也,準１級
燒,１級 / 準１級
奉,３級
爰,１級
貴,５級
安,８級
茨,"２級
※補足欄参照"
鮠,１級
者,８級
儒,準２級
麦,９級
猴,１級
影,４級
桜,６級
襯,１級
堪,準２級
笵,１級
繍,準１級
紙,９級
暼,対象外
歯,８級
弦,準２級
頑,準２級
瞭,２級
莵,準１級
宋,準１級
態,６級
溥,１級
罧,１級
區,１級 / 準１級
煢,１級
麩,１級
耆,１級
嬬,準１級
斌,準１級
禎,準１級
爲,１級 / 準１級
薨,１級
竡,１級
躾,１級
惹,準１級
擯,１級
榻,１級
錺,１級
茫,１級
誇,４級
貶,１級
輦,１級
續,１級 / 準１級
袷,準１級
齒,１級 / 準１級
桝,１級
完,７級
弧,３級
級,８級
笶,対象外
糊,準１級
崖,２級
皷,対象外
聶,１級
杷,準１級
圀,１級
婪,１級
綾,準１級
幽,３級
柮,１級
嘱,３級
窘,１級
萪,対象外
餮,１級
黥,１級
兢,１級
墅,１級
箏,１級
憇,対象外
浸,４級
灸,準１級
鯰,１級
濂,対象外
豢,１級
港,８級
鱶,１級
鎹,１級
羯,１級
捐,１級
證,１級 / 準１級
患,準２級
食,９級
鈷,準１級
冶,２級
痾,１級
杼,１級
柯,１級
礦,準１級
剿,１級
崗,対象外
瑩,１級
婬,１級
幾,４級
潮,５級
灼,準１級
圃,準１級
職,６級
浹,１級
橘,準１級
墓,６級
捕,４級
皸,１級
綿,６級
萬,１級 / 準１級
嘲,２級
朔,準１級
胞,３級
蕗,準１級
屮,対象外
扣,１級
垢,準１級
始,８級
眛,１級
戔,１級
咲,４級
郎,４級
蔀,準１級
踈,対象外
嚢,準１級
疏,準１級
腥,１級
芬,１級
泪,１級
偃,１級
屯,準２級
赱,対象外
措,３級
畐,対象外
扨,１級
利,７級
謂,準１級
恊,１級
虞,準２級
眞,１級 / 準１級
姐,準１級
朕,準２級
胡,準１級
簫,１級
泯,１級
郛,１級
垣,準２級
芭,準１級
咳,準１級
赳,１級
山,１０級
棄,３級
酳,１級
腦,１級 / 準１級
駄,準２級
奎,１級
縋,１級
鐵,１級 / 準１級
屶,１級
畑,８級
蕘,１級
遵,３級
踉,１級
或,準１級
假,１級 / 準１級
刪,１級
蔆,対象外
疑,５級
扮,準１級
鞳,１級
代,８級
儔,１級
傷,５級
帝,３級
欟,対象外
佶,１級
絲,１級 / 準１級
厳,５級
檸,１級
楢,準１級
隙,２級
癧,１級
籬,１級
褒,準２級
至,５級
船,９級
轤,１級
尋,４級
徽,準１級
穉,対象外
螯,１級
搦,１級
砥,準１級
願,７級
犧,１級 / 準１級
鶯,準１級
帥,準２級
霞,準１級
募,３級
佻,１級
致,４級
蜿,１級
瀑,１級
瓷,１級
絳,１級
諍,１級
鰭,準１級
以,７級
際,６級
艀,１級
蹲,１級
儕,１級
歳,４級
面,８級
迸,１級
蠍,１級
啀,１級
髯,１級
覺,１級 / 準１級
撩,１級
遁,準１級
頒,準２級
賭,２級
決,８級
溪,１級 / 準１級
閼,１級
旡,対象外
鬼,４級
拗,１級
靤,１級
限,６級
殼,１級 / 準１級
衙,１級
軅,対象外
袿,１級
喫,３級
宍,準１級
鵄,１級
蒜,準１級
劃,準１級
冷,７級
藺,１級
既,３級
確,６級
啄,準１級
騨,準１級
汽,９級
迹,１級
陛,５級
樋,準１級
拘,３級
遂,３級
宏,準１級
頓,２級
魁,準１級
撫,準１級
燔,１級
懌,１級
游,１級
箒,１級
訳,５級
松,７級
鮨,１級
彳,対象外
乢,対象外
晢,１級
漁,７級
含,４級
災,６級
慌,３級
鋒,準１級
膵,１級
惺,１級
福,８級
修,６級
榾,１級
濃,４級
爵,準２級
雖,１級
斎,準２級
嬰,準１級
婿,３級
彷,１級
乱,５級
桟,準２級
移,６級
踊,４級
放,８級
紛,３級
薩,準１級
皹,１級
板,８級
炉,３級
訴,４級
听,１級
渺,１級
糎,準１級
箔,準１級
齔,１級
晤,１級
纎,対象外
乳,５級
篠,準１級
役,８級
惻,１級
懍,１級
榿,対象外
寛,準２級
珍,４級
胤,準１級
驪,１級
屹,１級
掫,１級
泰,準２級
耋,１級
十,１０級
朖,対象外
罨,１級
蛤,準１級
廠,準１級
嚥,１級
莧,対象外
竢,１級
飢,準２級
黨,１級 / 準１級
垤,１級
千,１０級
織,６級
餽,１級
茯,１級
襲,４級
入,１０級
圄,１級
痿,１級
錻,１級
譌,１級
酵,３級
椒,１級
誉,４級
輩,４級
全,８級
岌,１級
駅,８級
卅,１級
淳,準１級
笹,準１級
讃,準１級
麪,準１級
偈,１級
瑪,１級
朗,５級
冽,１級
胥,１級
簷,１級
擱,１級
珎,対象外
寝,４級
掬,準１級
萱,準１級
飩,１級
垪,対象外
罩,１級
疒,対象外
兩,１級 / 準１級
而,準１級
泱,対象外
蛩,１級
岐,"３級
※補足欄参照"
豪,４級
猶,準２級
窟,２級
芯,２級
真,８級
悦,３級
鈿,１級
堯,１級 / 準１級
莽,１級
郡,７級
畔,３級
崘,１級
褓,１級
羲,１級
柱,８級
鑾,１級
衛,６級
煤,準１級
勠,１級
暾,１級
鯱,１級
搨,１級
花,１０級
拙,準２級
腫,２級
捗,２級
瓸,１級
刮,１級
蝉,準１級
潯,１級
鶲,１級
鱸,１級
涅,１級
眠,４級
鉄,８級
樌,対象外
礪,準１級
諏,準１級
豫,１級 / 準１級
嘴,１級
犬,１０級
柳,準２級
留,６級
窩,１級
菁,１級
广,対象外
猷,準１級
遶,１級
壟,１級
悧,１級
聹,対象外
郢,１級
堰,準１級
招,６級
芳,３級
姑,準１級
漂,３級
恋,４級
仭,１級
瞰,１級
閾,１級
鸚,準１級
稀,準１級
赴,３級
釁,１級
令,７級
辛,３級
奏,５級
買,９級
鏃,１級
佼,準１級
欠,７級
姓,４級
弩,１級
積,７級
扱,４級
心,９級
戚,２級
艇,準２級
増,６級
嶺,準１級
縒,１級
仮,６級
次,８級
瀕,準１級
緇,１級
恍,１級
起,８級
忄,対象外
辜,１級
漆,準２級
委,８級
貸,６級
魂,３級
使,８級
必,７級
弭,１級
扶,準２級
蔑,２級
楪,対象外
髱,１級
靦,１級
吭,１級
砦,準１級
政,６級
憊,１級
咸,１級
鋤,準１級
檻,１級
膸,対象外
號,１級 / 準１級
斐,準１級
臺,１級 / 準１級
档,対象外
訶,１級
嶼,１級
迺,準１級
霤,１級
遅,４級
吮,１級
癨,１級
螳,１級
靨,１級
砧,準１級
故,６級
燕,準１級
蕚,対象外
楫,１級
騫,１級
儖,対象外
播,準１級
鋩,１級
追,８級
憎,３級
桧,準１級
茱,１級
傾,４級
禝,１級
鮪,準１級
對,１級 / 準１級
庁,５級
賺,１級
師,６級
裁,５級
喬,準１級
煥,１級
紜,１級
歴,"７級
※補足欄参照"
謄,準２級
慍,１級
消,８級
厶,対象外
胯,１級
父,９級
汾,対象外
廡,１級
蒟,１級
蠎,１級
耐,４級
餾,１級
俯,１級
鍄,対象外
覽,１級 / 準１級
乾,４級
去,８級
晦,準１級
兪,１級
絵,９級
渾,１級
糒,１級
飫,１級
劇,５級
爺,準１級
広,９級
繕,３級
顛,準１級
米,９級
茲,１級
薪,４級
席,７級
障,５級
麭,１級
参,７級
豬,対象外
涌,準１級
沁,１級
素,６級
導,６級
蛬,１級
禦,準１級
頗,準１級
耒,対象外
僂,１級
單,１級 / 準１級
籵,１級
胱,１級
庄,準１級
慎,４級
鮫,準１級
壤,１級 / 準１級
遷,準２級
懐,準２級
歸,１級 / 準１級
奐,１級
圈,１級 / 準１級
媒,準２級
炊,３級
竣,準１級
溯,準１級
犯,６級
枅,１級
殿,４級
啅,１級
皺,１級
雙,１級 / 準１級
珞,１級
鵆,１級
日,１０級
軆,対象外
椙,準１級
宕,準１級
酷,準２級
弯,１級
掲,３級
垰,対象外
濆,１級
陜,１級
黯,１級
旦,２級
犲,１級
彼,４級
菅,準１級
炎,３級
縛,３級
罪,６級
碼,１級
擲,１級
簸,準１級
愀,１級
費,"７級
※補足欄参照"
驫,対象外
契,３級
旧,６級
變,１級 / 準１級
圉,１級
枇,準１級
宗,５級
媚,１級
商,８級
珠,準２級
椚,１級
溲,１級
童,８級
棆,対象外
状,６級
炒,１級
弱,９級
毀,２級
到,４級
瞳,２級
疔,１級
踏,４級
卆,対象外
望,７級
甃,１級
淵,準１級
瘁,１級
嬲,１級
駆,４級
墜,３級
誌,５級
偉,４級
羶,１級
凄,２級
艘,１級
鏈,１級
泳,８級
藻,準２級
姙,１級
岑,１級
升,準２級
批,５級
鯲,１級
窪,準１級
寞,１級
刳,１級
戛,１級
疚,１級
萵,１級
鑿,１級
槁,１級
郤,１級
猾,１級
瞶,対象外
踐,１級 / 準１級
午,９級
朝,９級
礫,１級
鳥,９級
混,６級
岔,１級
齟,１級
偏,準２級
扼,１級
俳,５級
崙,１級
欣,準１級
眤,対象外
輪,７級
仰,４級
闃,１級
勢,６級
筅,１級
臻,１級
捜,準２級
瑯,１級
嚮,１級
砲,４級
腮,１級
鐶,１級
忌,３級
穎,準１級
鉅,１級
畚,１級
襴,１級
柴,準１級
芸,７級
業,８級
潰,２級
癩,１級
拜,１級 / 準１級
欧,３級
侃,準１級
俵,６級
眥,１級
譎,１級
仲,７級
憐,準１級
玲,準１級
忍,準２級
魃,１級
筆,８級
腰,４級
捧,準１級
瀘,対象外
芹,準１級
畛,１級
崚,１級
闇,２級
破,６級
蹴,２級
鞴,１級
湃,１級
搬,４級
沂,１級
帯,７級
虧,１級
診,準２級
衝,３級
謇,１級
趁,１級
曁,１級
籾,準１級
媛,"２級
※補足欄参照"
緊,３級
退,６級
霧,４級
諒,準１級
樒,１級
紡,準２級
恐,４級
箕,準１級
沃,２級
漉,準１級
儘,準１級
嘶,１級
鶴,２級
蕣,１級
僅,２級
送,８級
燗,１級
粁,準１級
搭,準２級
湊,準１級
註,準１級
彿,１級
櫁,１級
裂,３級
稈,１級
鰮,１級
八,１０級
橙,１級
瘉,１級
褝,１級
吶,１級
咼,対象外
遇,３級
酸,６級
爻,対象外
公,９級
掴,準１級
饂,１級
碾,１級
庇,準１級
嶽,１級 / 準１級
涎,１級
劈,１級
參,１級 / 準１級
蠏,準１級
濔,１級
竦,１級
鸛,１級
薫,準２級
六,１０級
軈,１級
咽,２級
辞,７級
吸,５級
爼,対象外
類,７級
小,１０級
蝋,準１級
往,６級
報,６級
悩,４級
桴,１級
釆,対象外
撮,３級
床,４級
程,６級
兮,対象外
少,９級
毅,準１級
遉,１級
革,５級
懣,１級
棉,準１級
裃,１級
瘋,１級
骨,５級
機,７級
掵,対象外
煦,１級
旨,４級
晧,１級
賻,１級
蒡,１級
亀,２級
髴,１級
疝,１級
萸,１級
垳,対象外
廢,１級 / 準１級
制,６級
纏,準１級
陝,１級
糖,５級
絶,６級
覿,１級
枉,１級
艙,１級
卉,１級
茴,１級
官,７級
早,１０級
效,１級 / 準１級
繖,１級
國,１級 / 準１級
找,１級
炙,１級
珥,１級
疣,１級
啌,対象外
晨,１級
亂,１級 / 準１級
胴,４級
喰,準１級
旬,４級
枋,１級
溶,４級
宙,５級
鋪,準１級
刷,７級
埀,対象外
螺,準１級
半,９級
照,７級
茵,１級
萼,１級
陞,１級
鮭,準１級
蒭,１級
麸,１級
炬,１級
珪,準１級
絹,５級
購,準２級
洋,８級
篤,３級
甄,１級
雛,準１級
勣,１級
嬶,１級
拝,５級
鵈,対象外
察,７級
部,８級
衞,１級 / 準１級
芻,１級
猿,準２級
羚,１級
逃,４級
悪,８級
貼,２級
曄,１級
縞,準１級
皿,８級
愁,準２級
槃,１級
蛭,準１級
隠,４級
朞,１級
藾,１級
豸,対象外
洌,１級
黴,１級
盂,１級
崛,１級
選,７級
篥,１級
勤,５級
豹,準１級
甅,１級
郭,３級
譏,１級
拠,４級
鵐,対象外
礬,１級
超,３級
認,５級
瑰,１級
斑,２級
柵,２級
凅,１級
罫,準１級
姚,１級
菊,３級
駈,準１級
沈,４級
膺,１級
鍋,２級
飭,１級
鉈,１級
鐸,準１級
奔,準２級
忖,１級
耕,６級
戝,対象外
岡,"２級
※補足欄参照"
羸,１級
嚴,１級 / 準１級
場,９級
椛,準１級
窮,準２級
粂,準１級
犹,対象外
砺,準１級
漏,３級
蝌,１級
嘸,１級
淹,１級
簽,１級
志,６級
慓,１級
襷,１級
越,４級
鯵,準１級
査,６級
沌,準１級
飮,対象外
鶸,１級
菌,準２級
偐,１級
准,準２級
姜,１級
岨,準１級
斗,３級
擴,１級 / 準１級
置,７級
鉉,１級
鍍,準１級
奕,１級
誑,１級
駐,３級
捨,５級
瑳,準１級
忘,５級
粃,１級
騰,準２級
咾,対象外
尓,対象外
墟,１級
來,１級 / 準１級
輯,準１級
又,３級
帰,９級
欲,５級
征,４級
爽,２級
鏐,１級
桶,準１級
算,９級
靫,１級
叉,準１級
潴,準１級
鳧,１級
俶,１級
